"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Kristen Ruth Fallon ","Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Tiffany Haas ","Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Dong Hong ","No Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Richard Hunt ","Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Kristiana Larson ","No Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," David Pommerehn ","No Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Samuel Whitfield ","Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Anna Bartlett Wright ","Revolving Door Profiles","Non Former Members of Congress"
"Consumer Bankers Assn","$3190000",""," Steve Zeisel ","No Revolving Door Profiles","Non Former Members of Congress"
"Washington Partners","$40000","Consumer Bankers Assn"," Wes Huffman ","No Revolving Door Profiles","Non Former Members of Congress"
"Washington Partners","$40000","Consumer Bankers Assn"," Harrison III Wadsworth ","Revolving Door Profiles","Non Former Members of Congress"
